2009-09-11T07:17:00.000Z	shane2peru	sebsebseb	does he want Gubuntu/Gnome ? :)
2009-09-11T07:18:00.000Z	sebsebseb	shane2peru	I think there is a Gubuntu or something like that hmm
2009-09-11T07:18:00.000Z	sebsebseb	shane2peru	free software only version
2009-09-11T07:18:00.000Z	sebsebseb	shane2peru	yeah there's something
2009-09-11T07:18:00.000Z	shane2peru	sebsebseb	lol, that is too funny
2009-09-11T07:18:00.000Z	shane2peru	sebsebseb	I guess it fits, after seeing Kubuntu, and Xubuntu
2009-09-11T07:19:00.000Z	sebsebseb	shane2peru	I think Canonical have a version maybe not,  well there's Gnewsense based on Ubuntu which is free software only
2009-09-11T07:19:00.000Z	sebsebseb	shane2peru	from The Free Software Foundation
2009-09-11T07:19:00.000Z	shane2peru	sebsebseb	hmm, interesting.
2009-09-11T07:19:00.000Z	sebsebseb	shane2peru	ok it's  Goubuntu thanks  Korlis
2009-09-12T01:07:00.000Z	shane2peru	sebsebseb	out of curiosity, have you ever had a bad download?
2009-09-12T01:07:00.000Z	sebsebseb	shane2peru	maybe once or twice  with some ISO,  ,but in that case quite a while ago
2009-09-12T01:08:00.000Z	sebsebseb	shane2peru	99% of the time the download will be good
2009-09-12T01:08:00.000Z	sebsebseb	shane2peru	or whatever the percentage is
2009-09-12T01:08:00.000Z	shane2peru	sebsebseb	I mean to really warrant md5sum?
2009-09-12T01:09:00.000Z	sebsebseb	shane2peru	I think it's more important to do it if you get the ISO from a dodgy source, but  even if you don't,  still a good idea I guess
2009-09-12T01:09:00.000Z	shane2peru	sebsebseb	right, I perhaps have had one or two, I don't even check md5sum any more. :)
2009-09-12T01:09:00.000Z	shane2peru	sebsebseb	it is good practice, I just don't do it. :)
2009-09-15T03:18:00.000Z	shane2peru	sebsebseb	really! about the ATI thing?  I had 9.04 and it was a real pain, I switched to another distro, couldn't handle going back to 8.04
2009-09-15T03:19:00.000Z	sebsebseb	shane2peru	Another distro and it worked hmm?  By the way what distro was that?
2009-09-15T03:19:00.000Z	sebsebseb	shane2peru	indeed  I woudn't want to go back to 8.04 now personalley
2009-09-15T03:20:00.000Z	shane2peru	sebsebseb	I switched to Suse, and no it didn't work, I still installed the proprietary stuff, but works better
2009-09-15T03:20:00.000Z	sebsebseb	shane2peru	if going back to anything 8.10, but 8.04 no thanks
2009-09-15T03:20:00.000Z	shane2peru	sebsebseb	there was too many hardware issues for me to go back too, intrepid had real problems, juanty helped, but still was a mess
2009-09-15T03:21:00.000Z	sebsebseb	shane2peru	yeah  hardware issues :(   and it's also, because of manufactures that don't support Linux properly yet or at all :(
2009-09-15T03:22:00.000Z	shane2peru	sebsebseb	that was my problem, not taking a livecd with me to buy the laptop
2009-09-15T03:22:00.000Z	sebsebseb	shane2peru	good idea, if they will let you try it on there
2009-09-15T03:22:00.000Z	shane2peru	sebsebseb	I will next time, or I won't buy
2009-09-15T03:23:00.000Z	sebsebseb	shane2peru	  qe2eqe   should zebastian  downgrade to 8.04 to  fix ATI or what?
2009-09-15T03:26:00.000Z	sebsebseb	shane2peru	he is on 9.04 with issues, also see the message I just sent him
2009-09-15T03:27:00.000Z	sebsebseb	shane2peru	well the two messages even
2009-09-15T03:28:00.000Z	sebsebseb	shane2peru	I think he first installed from the repo,  and then  the offical driver
2009-09-15T03:30:00.000Z	shane2peru	sebsebseb	if he installed the proprietary one it would override the repo driver, and everything should be fine
2009-09-15T03:31:00.000Z	sebsebseb	shane2peru	yes that's basically what I said before
2009-09-15T03:31:00.000Z	sebsebseb	shane2peru	,but not the part about it being fine
2009-09-15T03:31:00.000Z	sebsebseb	shane2peru	normalley it's best to stay with the repo drivers, otherwise problems happen
2009-09-15T03:31:00.000Z	sebsebseb	shane2peru	well for Nividia anyway
2009-09-15T03:32:00.000Z	shane2peru	sebsebseb	mine with repo drivers overheats. :)  Many distros
2009-09-15T03:32:00.000Z	sebsebseb	shane2peru	and I should have said  otherwise problems are likely to happen above
2009-09-15T03:33:00.000Z	sebsebseb	shane2peru	he is giving up now, hence the putting 8.04 on :D
2009-09-15T03:47:00.000Z	sebsebseb	shane2peru	the with networking one uhmmm  well the other one has Internet access,  I am not sure what  the networking one is for in fact
2009-09-15T03:48:00.000Z	sebsebseb	shane2peru	yeah I think the standard recovery mode shelll gets Internet access to
2009-09-15T03:48:00.000Z	shane2peru	sebsebseb	it would be better if it does, if not he will have to transfer files,
2009-09-15T03:57:00.000Z	sebsebseb	shane2peru	what does  -frv  stand for?
2009-09-15T03:57:00.000Z	shane2peru	sebsebseb	-f is force, -r is recursive, and -v is verbal
2009-09-15T03:57:00.000Z	sebsebseb	shane2peru	ah ok
2009-09-15T04:03:00.000Z	shane2peru	sebsebseb	I hate ati. :) last computer I will ever by with ati. :)
2009-09-15T04:09:00.000Z	sebsebseb	shane2peru	yeah Nividia :)
2009-09-15T06:41:00.000Z	sebsebseb	shane2peru	your back
2009-09-15T06:41:00.000Z	shane2peru	sebsebseb	yep. :)
2009-09-15T06:41:00.000Z	sebsebseb	shane2peru	we  spent a while with him,  suggested 8.04, and then  he was going to try your drivers
2009-09-15T06:41:00.000Z	sebsebseb	shane2peru	it's in the offical logs if your interested  15th and 14th
2009-09-15T06:42:00.000Z	shane2peru	sebsebseb	yep, the proprietary drivers is the only way to get that ati card working with ubuntu, even then mine still overheated when I tried processing videos
2009-09-15T06:42:00.000Z	sebsebseb	shane2peru	well our stuff when you weren't here is I guess in the 15th only or whatever
2009-09-15T06:42:00.000Z	shane2peru	sebsebseb	hmm, I'm not familiar with logs or anything like that, I'm not much of an irc-er
