2007-10-30T17:39:00.000Z	manu__	ubuntu	italiano???
2007-10-30T21:53:00.000Z	manu__	ubuntu	italiano??
2007-11-02T18:30:00.000Z	ubuntu		oi
2007-11-02T23:10:00.000Z	manu__		ubuntu.it?????
2007-11-03T12:34:00.000Z	ubuntu		hey wassup guys
2007-11-03T12:35:00.000Z	ubuntu		hey NOYA
2007-11-03T12:35:00.000Z	ubuntu		wanna chat ?
2007-11-03T12:35:00.000Z	ubuntu		D
2007-11-03T12:35:00.000Z	ubuntu		wat the hell has happing here
2007-11-03T12:35:00.000Z	ubuntu		m 1st on ubuntu
2007-11-03T12:35:00.000Z	ubuntu		:D
2007-11-03T19:37:00.000Z	ubuntu		Does anyone know if there is a way to download package files, save them to a usb stick, and install them on another computer later?
2007-11-03T19:41:00.000Z	ubuntu		Does anyone know if I could transfer package files downloaded with Synaptic to another Ubuntu computer, and make Synaptic use those files instead of downloading them again?
2007-11-03T19:43:00.000Z	ubuntu		Synaptic will detect them and use them?
2007-11-03T19:44:00.000Z	ubuntu		okay, thank you
2007-11-03T19:51:00.000Z	ubuntu		Can anyone tell me where Synaptic stores downloaded package files?
2007-11-04T03:50:00.000Z	ubuntu		so..this is a hardware question, kind of, i think?
2007-11-04T03:50:00.000Z	ubuntu		i can't get my graphics card out of 340*320 mode
2007-11-04T03:51:00.000Z	ubuntu		srry bout my naem as well, the widnow is too big for the screen to change it
2007-11-04T03:53:00.000Z	ubuntu		anyone?
2007-11-04T03:53:00.000Z	ubuntu		teh card is an ATI and the only one the machine will boot
2007-11-04T03:53:00.000Z	ubuntu		hence me thinking this is a hardware problem
2007-11-04T04:11:00.000Z	ubuntu		it says that i don't have any restricted drivers after  do the install
2007-11-04T04:12:00.000Z	ubuntu		um, sorry, that's out of context: https://help.ubuntu.com/community/BinaryDriverHowto/ATI
2007-11-04T04:14:00.000Z	ubuntu		sure: I have an ati card (it's the only card my compy boots with...?), well, I'm stuck in 640*320 (yes 320, not even 480)
2007-11-04T04:15:00.000Z	ubuntu		live cd at the moment, but it does the same thing with the installed version
2007-11-04T04:15:00.000Z	ubuntu		i was hoping to swap graphics cards, but it will only book with the ati one, which confuses the heck out of me
2007-11-04T04:16:00.000Z	ubuntu		it is an nvidia gforce fx 5290
2007-11-04T04:16:00.000Z	ubuntu		and the other is a generic pci vga card
