2012-03-06T23:28:00.000Z	binger		am having problems with network connectivity using ubuntu 11.10 as dual boot partition with win7
2012-03-06T23:28:00.000Z	celthunder	binger	more info
2012-03-06T23:30:00.000Z	celthunder	binger	whats it say whet you try to connect
2012-03-06T23:30:00.000Z	celthunder	binger	any results in ip addr
2012-03-06T23:32:00.000Z	celthunder	binger	whats it fail with
2012-03-06T23:32:00.000Z	celthunder	binger	like no dhcp can you get the gateway etc
2012-03-06T23:33:00.000Z	celthunder	binger	ok
2012-03-06T23:34:00.000Z	celthunder	binger	try static addressing and test if you can ping the gateway
2012-03-06T23:35:00.000Z	celthunder	binger	try to connect from terminal see what it fails with check ip route and ip addr etc
2012-03-06T23:36:00.000Z	celthunder	binger	you can but its not much of a solution.
2012-03-06T23:38:00.000Z	celthunder	binger	mount the external drive and then cp it
2012-03-06T23:41:00.000Z	celthunder	binger	mount /dev/drivepartition mountpoint then cp -r source destinaition
2012-03-07T07:37:00.000Z	celthunder	binger	it should ask if not go to a terminal and use fdisk or cfdisk
2012-03-07T07:40:00.000Z	celthunder	binger	wubi is a stupid idea
2012-03-07T07:41:00.000Z	celthunder	binger	tab to complete the nick so to type my name type cel tab
2012-03-07T07:44:00.000Z	celthunder	binger	weechat-curses chatzilla isnt even a proper client
2012-03-07T07:45:00.000Z	celthunder	binger	try weechat its irssi how it ends up anyway
2012-03-07T08:54:00.000Z	celthunder	binger	/etc/network/interfaces and /etc/resolv.conf
2012-03-07T08:27:00.000Z	binger	celthunder	well, I booted from the cd and can't get connectivity either.  So now I am going to take a look at my router to see if there's anything there. It's frustrating because it WAS working.  I grabbed 25gb of an android repo yesterday.  It was all good and can't figure out what's wrong.  I got it working for a little bit today, but as soon as I tried to make the install perm it went away
2012-03-07T08:30:00.000Z	binger	celthunder	am not sure which ones those were?  I used the cd?
2012-03-07T08:32:00.000Z	celthunder	binger	i said try static addressing check ip addr and ip route and /etc/resolv.conf
2012-03-07T08:40:00.000Z	binger	celthunder	oh right.  I did do that and I saved the results for you.  Will try to send to you, but give me a bit...my irc skills are rusty.  I did find the url that was very similar to what I am seeing here: http://ubuntuforums.org/showthread.php?t=1802235  see post #7 especially.  I tried walking through that thread and my results were very similar.  Maybe something with the dhcp but not sure
2012-03-07T08:48:00.000Z	binger	celthunder	am trying to send you that file now.  Not sure if i did that right :)
2012-03-07T08:52:00.000Z	celthunder	binger	upload it somewhere
2012-03-07T08:52:00.000Z	celthunder	binger	or use pastebin
2012-03-07T08:53:00.000Z	binger	celthunder	one thought, I do have my ethernet connection set to a static address in windows.  So is there something I have to do in ubuntu so it sees that address?  In other words how to set the static addr there?
